Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,1,389981,Leo,Haefemeyer,30:54.4,Zubaz Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,2,228606,David,Winecoff,30:56.8,Midtown Cycling
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,3,482568,Thomas,Bendson,30:57.0,Orion Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,4,32917,Michael,Slavics,30:57.0,Christiancycling
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,5,177649,John,Dunn,30:58.3,Orion Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,6,481831,Kenneth,Bayliss,30:58.4,Midtown Cycling
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,7,536264,Chris,Corley,30:58.6,
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,8,481652,Joe,Best,30:58.9,Orion Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,9,387389,Brad,Ingles,31:03.8,Omnium Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,10,68091,Brian,Malarski,31:12.4,Chain Gang Cycling Gruppo
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,11,465872,James,Berg,31:17.0,Midtown Cycling
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,12,246498,Frederick,Gray,31:39.7,Birchwood/gis
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,13,382229,Paul,Feng,31:40.7,Omnium Racing
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,14,258977,Robert,Spencer,31:35.5,
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,15,135495,Brian,Ericson,28:50.6,Loon State Cyclists
07/23/2017,Criterium,Cat 4/5,Men,Masters,40+,DNF,236964,Stephen,Anderson,24:57.2,Mbrac/flanders
07/23/2017,Criterium,Cat 3/4,Men,,,1,500138,Thomas,Olek,45:05.0,Big Ring Flyers
07/23/2017,Criterium,Cat 3/4,Men,,,2,492633,Jason,Colestock,45:18.1,Northstar Development
07/23/2017,Criterium,Cat 3/4,Men,,,3,502382,Erik,Rogelstad,45:18.2,Loon State Cyclists
07/23/2017,Criterium,Cat 3/4,Men,,,4,361385,Tyler,Reynolds,45:18.2,West Michigan Coast Riders
07/23/2017,Criterium,Cat 3/4,Men,,,5,406917,Samuel,Morgen,45:18.3,Synergy
07/23/2017,Criterium,Cat 3/4,Men,,,6,474209,Robert,Rutscher,45:18.4,Aliment P/b Brown Box Cookies
07/23/2017,Criterium,Cat 3/4,Men,,,7,412563,Cole,Limpach,45:18.6,Midwest Cycling Club Racing
07/23/2017,Criterium,Cat 3/4,Men,,,8,135605,Matt,Finnesgard,45:18.6,Loon State Cyclists
07/23/2017,Criterium,Cat 3/4,Men,,,9,292254,Benjamin,Hovland,45:18.6,Zubaz Racing
07/23/2017,Criterium,Cat 3/4,Men,,,10,470998,Eli,Markworth,45:18.7,St Paul Bicycle Racing Club
07/23/2017,Criterium,Cat 3/4,Men,,,11,325378,Andrew,Turner,45:18.7,Loon State Cyclists
07/23/2017,Criterium,Cat 3/4,Men,,,12,0,Brian,Sprague,45:19.1,Big Ring Flyers
07/23/2017,Criterium,Cat 3/4,Men,,,13,378752,Dominic,Howes,45:19.5,Loon State Cyclists
07/23/2017,Criterium,Cat 3/4,Men,,,14,423359,Kevin,O'Connor,45:19.5,Sakari Race Team
07/23/2017,Criterium,Cat 3/4,Men,,,15,497823,Jordan,Konynenbelt,45:19.6,Apollo Velo
07/23/2017,Criterium,Cat 3/4,Men,,,16,71423,David,Redinger,45:19.8,Chilkoot Velo
07/23/2017,Criterium,Cat 3/4,Men,,,17,474329,Dalton,Collins,45:20.0,Northstar Development
07/23/2017,Criterium,Cat 3/4,Men,,,18,430347,Alex,Turner,45:20.0,Hollywood Cycles
07/23/2017,Criterium,Cat 3/4,Men,,,19,313010,Brendan,Bellew,45:20.1,
07/23/2017,Criterium,Cat 3/4,Men,,,20,404392,Bogdan,Rylski,45:20.3,Northstar Development
