Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
09/23/2006,Downhill,Master,Men,Beginner,1-99,1,0,Bill,Orr,01:15:18.020,MHCC/EMS
09/23/2006,Downhill,Master,Men,Beginner,1-99,2,0,Jeffrey,Leiter,01:26:58.060,Waltworks/Fuentes Design
09/23/2006,Downhill,Master,Men,Beginner,1-99,3,0,Brian,Meehan,02:09:11.010,DH6
09/23/2006,Downhill,Master,Men,Beginner,1-99,4,0,Edmund,Kump,02:10:33.040,
09/23/2006,Downhill,Master,Men,Beginner,1-99,5,0,James,Deibagno,02:13:45.070,DH6
09/23/2006,Downhill,Master,Men,Beginner,1-99,DNF,0,Ray,Ray,,Waltworks/Fuentes Design
09/23/2006,Downhill,Master,Men,Pro-expert,1-99,1,122769,Jay,Scott,02:03:37.080,Guys Bike Shop
09/23/2006,Downhill,Master,Men,Pro-expert,1-99,2,0,Miguel,Arias,02:28:12.030,Waltworks/Fuentes Design
09/23/2006,Downhill,Master,Men,Sport,1-99,1,219111,Randy,Galipo,01:30:51.020,
09/23/2006,Downhill,Master,Men,Sport,1-99,2,0,Steven,Phillips,01:40:43.060,
