Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
10/20/2013,Super D,Open Pro,Men,NA,NA,1,12603,Jon,Gabor,,
10/20/2013,Super D,Open Pro,Men,NA,NA,2,361350,Dan,Brodeen,,
10/20/2013,Super D,Open Pro,Men,NA,NA,3,265261,Kyle,Kimble,,
10/20/2013,Super D,Open Pro,Men,NA,NA,4,249128,Dan,Whitehead,,
10/20/2013,Super D,Open Pro,Men,NA,NA,5,248906,Tim,Carson,,
10/20/2013,Super D,Open Pro,Men,NA,NA,6,0,Matt,Miller,,
10/20/2013,Super D,Open Pro,Men,NA,NA,7,299565,Cameron,Nyguist,,
10/20/2013,Super D,Open Pro,Men,NA,NA,8,330474,Gerry,Creighton,,
10/20/2013,Super D,Category 3,Men,NA,NA,1,11932,Jim,Foglio,,
10/20/2013,Super D,Category 3,Men,NA,NA,2,411155,Des,Conboy,,
10/20/2013,Super D,Category 3,Men,NA,NA,3,0,Lee,Sidlosky,,
10/20/2013,Super D,Category 3,Men,NA,NA,4,97563,James,Radtke,,
10/20/2013,Super D,Category 3,Men,NA,NA,5,0,Jorge,Picado,,
10/20/2013,Super D,Category 3,Men,NA,NA,6,149821,Matthew,Arnold,,
10/20/2013,Super D,Category 3,Men,NA,NA,7,0,Zech,Strausser,,
10/20/2013,Super D,Category 3,Men,NA,NA,8,0,Issac,Harper,,
10/20/2013,Super D,Category 3,Men,NA,NA,9,0,Alex,Pankiw,,
10/20/2013,Super D,Category 3,Men,NA,NA,10,0,Rhett,Parker,,
10/20/2013,Super D,Category 3,Men,NA,NA,11,0,Mark,Keefer,,
10/20/2013,Super D,Category 3,Men,NA,NA,12,0,Robert,Glowinski,,
10/20/2013,Super D,Category 3,Men,NA,NA,13,0,Jamie,MacDonough,,
10/20/2013,Super D,Category 3,Men,NA,NA,14,103364,Jay,Cooper,,
10/20/2013,Super D,Category 3,Men,NA,NA,15,0,Vale,Rideout,,
10/20/2013,Super D,Category 3,Men,NA,NA,16,0,Mike,Ciarlone,,
10/20/2013,Super D,Category 3,Men,NA,NA,17,0,Alan,Slutter,,
10/20/2013,Super D,Category 3,Men,NA,NA,18,0,Jonathan,Schlager,,
10/20/2013,Super D,Category 3,Men,NA,NA,19,0,Jared,Gilbertson,,
10/20/2013,Super D,Category 3,Men,NA,NA,DNS,0,George,Halas,,
10/20/2013,Super D,Category 2,Men,NA,NA,1,0,Matt,Dallas,,
10/20/2013,Super D,Category 2,Men,NA,NA,2,0,Rich,Molinaro,,
10/20/2013,Super D,Category 2,Men,NA,NA,3,0,Michael,Chappell,,
10/20/2013,Super D,Category 2,Men,NA,NA,4,0,Steve,Pereira,,
10/20/2013,Super D,Category 2,Men,NA,NA,5,335434,Andrew,Levanti,,
10/20/2013,Super D,Category 2,Men,NA,NA,6,377537,Eugene,Gallagher,,Fitness Central
10/20/2013,Super D,Category 2,Men,NA,NA,7,269096,Jason,Chamiak,,
10/20/2013,Super D,Category 2,Men,NA,NA,8,0,Mike,Malanga,,
10/20/2013,Super D,Category 2,Men,NA,NA,9,0,Kaegan,Horvat,,
10/20/2013,Super D,Category 1,Men,NA,NA,1,149323,Bob,Brien,,
10/20/2013,Super D,Category 1,Men,NA,NA,2,357720,Evan,Kinzey,,
10/20/2013,Super D,Category 1,Men,NA,NA,3,246585,Ed,McDaniel,,
10/20/2013,Super D,Category 1,Men,NA,NA,DNF,328252,Euan,Nyguist,,
10/20/2013,Super D,Open Pro,Women,NA,NA,1,403342,Callie,Horwath,,
