Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,1,0,AJ,Meyer,,BMC-HINCAPIE
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,2,0,JONATHAN,ATKINS,,BECK CYCLING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,3,309411,Alexey,Shmidt,,Team Type 1
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,4,57055,KIRK,CORSELLO,,Iron Data Racing
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,5,0,TERRY,O'TOOLE,,IRON DATA RACING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,6,284655,Justin,Morris,,Team Type 1
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,7,21638,Andy,Lougher,,Iron Data
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,8,201118,Brendan,Cornett,,Locos
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,9,261080,Edison,Turner,,BMC-HINCAPIE
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,10,65906,DON,AUTORE,,GULF COAST VELO
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,11,0,JACOB,BREWER,,HERRING GAS CYCLING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,12,69847,JAMES,GOTSICK,,IRON DATA RACING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,13,0,DREW,MILLER,,VELOBREW RACING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,14,21461,Bryan,Lofton,,VeloBrew
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,15,225841,Karel,Sumbal,,Gearllink Racing
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,16,0,JOHN,STOWE,,GEORGIA NEURO CYCLING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,17,193992,WOODY,BOUDREAUX,,HERRING GAS
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,18,277981,DANIEL,RUDALEV,,IRON DATA CYCLING TEAM
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,19,238093,DYLAN,DEGAN,,
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,20,282334,STEPHEN,LEOTIS,,ATHENS VELO CLUB
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,21,299466,DALFORD,ENGLAND,,
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,22,281872,KURT,HOEHN,,VELOBREW RACING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,23,235895,Whit,Oliver,,Round Here Racing
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,24,261409,IGOR,RUDALEV,,IRON DATA CYCLING TEAM
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,25,0,BENJAMIN,BRYANT,,ROUND HERE RACING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,26,259171,JAKE,ANDREWS,,GEORGIA NEURO CYCLING
02/26/2012,Road Race,Pro/Cat 1/2,Men,,,27,274824,Chris,Lessing,,ROUND HERE
