Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
04/02/2011,Time Trial,Masters,Men,,35+,1,230507,Christopher,Fritz,15:35.31,Pro Pedals Cycling Team
04/02/2011,Time Trial,Masters,Men,,35+,2,248847,Toby,Hanna,15:55.20,Knapp's Cyclery Racing
04/02/2011,Time Trial,Masters,Men,,35+,3,55604,Jason,Walters,16:01.98,Undici/Guardian Coaching Cycling Team
04/02/2011,Time Trial,Masters,Men,,35+,4,264285,David,Hussey,16:27.68,Cycles 54
04/02/2011,Time Trial,Masters,Men,,35+,5,276152,Jerry,Ascolese,16:50.23,Cycles 54 - YSG Racing
04/02/2011,Time Trial,Masters,Men,,35+,6,222535,John,Kuhn,16:55.83,Cranford Bike Team/CTS
04/02/2011,Time Trial,Masters,Men,,35+,7,2255,Peter,Baiamonte,17:03.24,Brooklyn Velo Force/Gorilla Coffee
04/02/2011,Time Trial,Masters,Men,,35+,8,198221,Paul,Ganun,17:08.03,Undici/Peddlar Racing/Guardian Coaching/
04/02/2011,Time Trial,Masters,Men,,35+,9,330312,Paul,Cresti,17:29.94,Team Somerset
04/02/2011,Time Trial,Masters,Men,,35+,10,378644,Mark,Branle,17:41.42,consultant
04/02/2011,Time Trial,Masters,Men,,35+,11,193785,Daniel,Frank,18:07.95,Guys Racing
04/02/2011,Time Trial,Masters,Men,,35+,12,80698,W Michael,Matejovic,18:11.19,Cycles 54
04/02/2011,Time Trial,Masters,Men,,35+,13,0,Daniel,Chawner,18:32.42,
04/02/2011,Time Trial,Masters,Men,,35+,DNS,188223,Otto,Sanchez,DNS/F,Pro Pedals
04/02/2011,Time Trial,Masters,Men,,35+,DNS,83415,Tim,Orr,DNS/F,Undici/Guardian Coaching Cycling Team
04/02/2011,Time Trial,Masters,Men,,45+,1,170709,Doug,Hover,16:17.36,CYCLES 54/YSG
04/02/2011,Time Trial,Masters,Men,,45+,2,66981,Victor,Rallo,16:23.84,Undici Racing/Peddler/Guardian
04/02/2011,Time Trial,Masters,Men,,45+,3,122022,Robert,Jaggard,16:24.15,Pro Pedals  Bike Shop
