Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,1,305495,Nathaniel,Davis,00:52:23,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,2,394102,Adam,Bryfogle,00:54:31,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,3,322446,Casey,Clark,00:54:58,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,4,170964,Rob,Alvarez,00:55:15,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,5,234129,Trevor,Johnson,00:57:54,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,6,272430,Robert,Chorost,01:02:53,
09/21/2014,Individual Time Trial,Pro/Cat 1/2,Men,,,DNS,266284,Anthony,Chavez,DNS,
09/21/2014,Individual Time Trial,Masters,Men,,45-49,1,80373,John,Mahoney,01:06:38,
09/21/2014,Individual Time Trial,Masters,Men,,45-49,2,336422,Kevin,Huenneke,01:08:14,
09/21/2014,Individual Time Trial,Masters,Men,,45-49,3,415282,Daniel,Furtney,01:09:10,
09/21/2014,Individual Time Trial,Masters,Men,,45-49,4,396428,phil,rayer,01:33:24,
09/21/2014,Individual Time Trial,Masters,Men,,45-49,DNS,187172,James,Cramton,DNS,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,1,365663,Craig,Croxton,00:59:31,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,2,7593,Scott,Conover,01:00:11,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,3,191857,Jesus,Lamb,01:03:14,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,4,247132,Robert,Fleckenstein,01:06:01,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,5,28988,David,Rackoski,01:09:00,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,6,62396,Nelson,Cronyn,01:09:14,
09/21/2014,Individual Time Trial,Masters,Men,,50-54,7,415441,Gilbert,Delgado,01:24:44,
09/21/2014,Individual Time Trial,Masters,Men,,55-59,1,389057,Preston,Robertson,01:05:01,
09/21/2014,Individual Time Trial,Masters,Men,,55-59,2,19516,Christopher,Kobran,01:08:09,
09/21/2014,Individual Time Trial,Masters,Men,,55-59,3,21068,Donald,Lewis,01:10:14,
09/21/2014,Individual Time Trial,Masters,Men,,55-59,4,169320,Rick,Varela,01:25:14,
09/21/2014,Individual Time Trial,Masters,Men,,60-64,1,58212,Philip,Holman,01:03:11,
09/21/2014,Individual Time Trial,Masters,Men,,60-64,2,77005,Duane,Mulvaney,01:07:01,
09/21/2014,Individual Time Trial,Masters,Men,,60-64,3,204907,David,Lehnen,01:16:40,
