Race Date,Race Discipline,Race Category,Race Gender,Race Class,Age,Rider Place,Rider License #,First name,Last name,Time,Team
06/16/2015,Criterium,B Race,Mixed,,,1,249128,Dan,Whitehead,,Vertical Earth
06/16/2015,Criterium,B Race,Mixed,,,2,468888,peter,fowler,,Skylands Cycling
06/16/2015,Criterium,B Race,Mixed,,,3,376409,Stephen,Charron,,Liberty Cycle Inc.
06/16/2015,Criterium,B Race,Mixed,,,4,382631,Kevin,Kennedy,,Century Road Club Assoc
06/16/2015,Criterium,B Race,Mixed,,,5,311525,Chris,Santalucia,,
06/16/2015,Criterium,B Race,Mixed,,,DNP,466136,Miles,Whitford,,Team Montclair Bikery
06/16/2015,Criterium,B Race,Mixed,,,DNP,45784,Robert,Perlee,,Jaeger Wheelmen
06/16/2015,Criterium,B Race,Mixed,,,DNP,405367,Benjamin,Jogodnik,,
06/16/2015,Criterium,B Race,Mixed,,,DNP,401548,George,Uhlir,,Skylands Cycling
06/16/2015,Criterium,B Race,Mixed,,,DNP,433884,michael,murray,,
06/16/2015,Criterium,B Race,Mixed,,,DNP,297658,Perry,Andre,,Somerset Wheelmen
06/16/2015,Criterium,B Race,Mixed,,,DNP,476760,Ben,Douglas,,
06/16/2015,Criterium,B Race,Mixed,,,DNP,35147,Jennifer,Magur,,Team Highlands Xtreme
06/16/2015,Criterium,B Race,Mixed,,,DNP,394655,Clemson,Smith,,Team Highlands Xtreme
06/16/2015,Criterium,B Race,Mixed,,,DNP,347216,Scott,Raschke,,Liberty Cycle Inc.
06/16/2015,Criterium,B Race,Mixed,,,DNP,0,Jebiue,Smiley,,Vertical Earth
06/16/2015,Criterium,B Race,Mixed,,,DNP,64565,Christopher,Byrne,,
06/16/2015,Criterium,B Race,Mixed,,,DNP,207652,Steven,Hendricks,,Virginia Beach Wheelmen
06/16/2015,Criterium,B Race,Mixed,,,DNP,429686,Aidan,Duffy,,Somerset Wheelmen
06/16/2015,Criterium,B Race,Mixed,,,DNP,441159,Matthew,Shea,,Somerset Wheelmen
06/16/2015,Criterium,B Race,Mixed,,,DNP,0,Jeff,Silvernick,,Vertical Earth
06/16/2015,Criterium,A Race,Mixed,,,1,112548,Mark,Light,,Team Cycle Solutions
06/16/2015,Criterium,A Race,Mixed,,,2,321566,Daniel,Lehmann,,Watchung Wheelmen
06/16/2015,Criterium,A Race,Mixed,,,3,304788,Javier,Mereles,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,4,114621,William,Brunner,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,5,65794,Herb,Jimenez,,Finkraft
06/16/2015,Criterium,A Race,Mixed,,,DNP,18414,David,Kahl,,Team ProPower Coaching
06/16/2015,Criterium,A Race,Mixed,,,DNP,121089,David,Goldstein,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,192551,David,Adornato,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,191647,Brian,Gristick,,Team Cycle Solutions
06/16/2015,Criterium,A Race,Mixed,,,DNP,427533,Gavin,Oag,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,370884,Didier,Forero,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,7166,Thomas,Clisby,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,311002,Matthew,Jogodnik,,Team Montclair Bikery
06/16/2015,Criterium,A Race,Mixed,,,DNP,318570,Eric,Noonan,,Team Marty's
06/16/2015,Criterium,A Race,Mixed,,,DNP,45557,Ronald,Koller,,Somerset Wheelmen
06/16/2015,Criterium,A Race,Mixed,,,DNP,301870,Seth,Houston,,The Performance Lab p/b Caffeinated Cyclist
06/16/2015,Criterium,A Race,Mixed,,,DNP,282234,Michael,DeGeorge,,Watchung Wheelmen
06/16/2015,Criterium,A Race,Mixed,,,DNP,197646,Tim,Borsetti,,Five Four Sports
06/09/2015,Criterium,B Race,Mixed,,,1,369746,Nick,Lando,,Team Town Cycle
06/09/2015,Criterium,B Race,Mixed,,,2,439352,John,Cullinan,,
06/09/2015,Criterium,B Race,Mixed,,,3,347216,Scott,Raschke,,Liberty Cycle Inc.
06/09/2015,Criterium,B Race,Mixed,,,4,396025,PJ,Bottoms,,Skylands Cycling
06/09/2015,Criterium,B Race,Mixed,,,5,0,Jebiue,Smiley,,Vertical Earth
06/09/2015,Criterium,B Race,Mixed,,,DNP,45784,Robert,Perlee,,Jaeger Wheelmen
06/09/2015,Criterium,B Race,Mixed,,,DNP,405367,Benjamin,Jogodnik,,
06/09/2015,Criterium,B Race,Mixed,,,DNP,401548,George,Uhlir,,Skylands Cycling
06/09/2015,Criterium,B Race,Mixed,,,DNP,376409,Stephen,Charron,,Liberty Cycle Inc.
06/09/2015,Criterium,B Race,Mixed,,,DNP,27456,Jacqueline,Paull,,Team ProPower Coaching
06/09/2015,Criterium,B Race,Mixed,,,DNP,479531,kendall,mills,,
06/09/2015,Criterium,B Race,Mixed,,,DNP,215972,George,Vlahogiannis,,
06/09/2015,Criterium,B Race,Mixed,,,DNP,69495,Michael,Mekita,,HPC
06/09/2015,Criterium,B Race,Mixed,,,DNP,297658,Perry,Andre,,Somerset Wheelmen
06/09/2015,Criterium,B Race,Mixed,,,DNP,468888,peter,fowler,,Skylands Cycling
06/09/2015,Criterium,B Race,Mixed,,,DNP,295350,Gary,Fletcher,,Skylands Cycling
06/09/2015,Criterium,B Race,Mixed,,,DNP,249128,Dan,Whitehead,,Vertical Earth
06/09/2015,Criterium,B Race,Mixed,,,DNP,35147,Jennifer,Magur,,Team Highlands Xtreme
06/09/2015,Criterium,B Race,Mixed,,,DNP,400594,Paula,Elejalde,,Watchung Wheelmen
06/09/2015,Criterium,B Race,Mixed,,,DNP,394655,Clemson,Smith,,Team Highlands Xtreme
06/09/2015,Criterium,B Race,Mixed,,,DNP,64565,Christopher,Byrne,,
06/09/2015,Criterium,A Race,Mixed,,,1,242851,Glenn,Babikian,,Finkraft
06/09/2015,Criterium,A Race,Mixed,,,2,412638,Dominick,Maietta,,Black Tie Sports
06/09/2015,Criterium,A Race,Mixed,,,3,147491,Keith,Hala,,Finkraft
06/09/2015,Criterium,A Race,Mixed,,,4,112548,Mark,Light,,Team Cycle Solutions
06/09/2015,Criterium,A Race,Mixed,,,5,200872,David,Freifelder,,Westwood Velo
06/09/2015,Criterium,A Race,Mixed,,,DNP,18414,David,Kahl,,Team ProPower Coaching
06/09/2015,Criterium,A Race,Mixed,,,DNP,114621,William,Brunner,,Team Montclair Bikery
06/09/2015,Criterium,A Race,Mixed,,,DNP,276879,Alex,Abarbanel-Grossman,,Watchung Wheelmen
06/09/2015,Criterium,A Race,Mixed,,,DNP,192551,David,Adornato,,Team Montclair Bikery
06/09/2015,Criterium,A Race,Mixed,,,DNP,189842,Andreas,Runggatscher,,Finkraft
06/09/2015,Criterium,A Race,Mixed,,,DNP,65794,Herb,Jimenez,,Finkraft
06/09/2015,Criterium,A Race,Mixed,,,DNP,248803,Andrew,Buchanan,,Team Cycle Solutions
06/09/2015,Criterium,A Race,Mixed,,,DNP,191647,Brian,Gristick,,Team Cycle Solutions
06/09/2015,Criterium,A Race,Mixed,,,DNP,427533,Gavin,Oag,,Team Montclair Bikery
06/09/2015,Criterium,A Race,Mixed,,,DNP,301534,Michael,Malavarca,,Team ProPower Coaching
06/09/2015,Criterium,A Race,Mixed,,,DNP,248544,Michael,Flynn,,Liberty Cycle Inc.
06/09/2015,Criterium,A Race,Mixed,,,DNP,228586,Andrew,LoGiudice,,Skylands Cycling
06/09/2015,Criterium,A Race,Mixed,,,DNP,72967,Patrick,Kennedy,,Team ProPower Coaching
06/09/2015,Criterium,A Race,Mixed,,,DNP,341846,James,Kennedy,,Team ProPower Coaching
06/09/2015,Criterium,A Race,Mixed,,,DNP,311002,Matthew,Jogodnik,,Team Montclair Bikery
06/09/2015,Criterium,A Race,Mixed,,,DNP,318570,Eric,Noonan,,Team Marty's
06/09/2015,Criterium,A Race,Mixed,,,DNP,45557,Ronald,Koller,,Somerset Wheelmen
05/26/2015,Criterium,B Race,Mixed,,,1,369746,Nick,Lando,,Team Town Cycle
05/26/2015,Criterium,B Race,Mixed,,,2,439352,John,Cullinan,,
05/26/2015,Criterium,B Race,Mixed,,,3,318156,James,Yoo,,Century Road Club Assoc
05/26/2015,Criterium,B Race,Mixed,,,4,438702,William,Launder,,Team Montclair Bikery
05/26/2015,Criterium,B Race,Mixed,,,5,382631,Kevin,Kennedy,,Century Road Club Assoc
05/26/2015,Criterium,B Race,Mixed,,,DNP,466136,Miles,Whitford,,Team Montclair Bikery
05/26/2015,Criterium,B Race,Mixed,,,DNP,45784,Robert,Perlee,,Jaeger Wheelmen
05/26/2015,Criterium,B Race,Mixed,,,DNP,210628,Scott,Teresi,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,405367,Benjamin,Jogodnik,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,401548,George,Uhlir,,Skylands Cycling
05/26/2015,Criterium,B Race,Mixed,,,DNP,433884,michael,murray,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,376409,Stephen,Charron,,Liberty Cycle Inc.
05/26/2015,Criterium,B Race,Mixed,,,DNP,436588,Ken,Mills,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,69495,Michael,Mekita,,HPC
05/26/2015,Criterium,B Race,Mixed,,,DNP,403662,Christine,Lynch,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,0,Stephen,Floro,,Skylands Cycling
05/26/2015,Criterium,B Race,Mixed,,,DNP,468888,peter,fowler,,Skylands Cycling
05/26/2015,Criterium,B Race,Mixed,,,DNP,295350,Gary,Fletcher,,Skylands Cycling
05/26/2015,Criterium,B Race,Mixed,,,DNP,0,Tim,Darland,,Team Bicycle Doctor
05/26/2015,Criterium,B Race,Mixed,,,DNP,249128,Dan,Whitehead,,Vertical Earth
05/26/2015,Criterium,B Race,Mixed,,,DNP,366711,Brandon,Reish,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,287144,Peter,Loeb,,Century Road Club Assoc
05/26/2015,Criterium,B Race,Mixed,,,DNP,304755,Robert,Trafford,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,265646,Lindsey,Bauer,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,248346,Anna,Dingman,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,466442,andres,Ramirez,,
05/26/2015,Criterium,B Race,Mixed,,,DNP,24479,Stacy,Beneke,,
05/26/2015,Criterium,A Race,Mixed,,,1,154993,Jurgen,Beneke,,
05/26/2015,Criterium,A Race,Mixed,,,2,242851,Glenn,Babikian,,Finkraft
05/26/2015,Criterium,A Race,Mixed,,,3,321566,Daniel,Lehmann,,Watchung Wheelmen
05/26/2015,Criterium,A Race,Mixed,,,4,65906,Don,Autore,,RedEye Velo
05/26/2015,Criterium,A Race,Mixed,,,5,367642,John,Schwartz,,
05/26/2015,Criterium,A Race,Mixed,,,DNP,114621,William,Brunner,,Team Montclair Bikery
05/26/2015,Criterium,A Race,Mixed,,,DNP,276879,Alex,Abarbanel-Grossman,,Watchung Wheelmen
05/26/2015,Criterium,A Race,Mixed,,,DNP,192551,David,Adornato,,Team Montclair Bikery
05/26/2015,Criterium,A Race,Mixed,,,DNP,246574,Chris,Mooney,,Liberty Cycle Inc.
05/26/2015,Criterium,A Race,Mixed,,,DNP,403302,brian,margarum,,
05/26/2015,Criterium,A Race,Mixed,,,DNP,173469,John,Hirsch,,C3 Racing
05/26/2015,Criterium,A Race,Mixed,,,DNP,7166,Thomas,Clisby,,Team Montclair Bikery
05/26/2015,Criterium,A Race,Mixed,,,DNP,60527,Lenore,Imhof,,Team Montclair Bikery
05/26/2015,Criterium,A Race,Mixed,,,DNP,311002,Matthew,Jogodnik,,Team Montclair Bikery
05/26/2015,Criterium,A Race,Mixed,,,DNP,118749,Jared,Nelson,,
05/26/2015,Criterium,A Race,Mixed,,,DNP,318570,Eric,Noonan,,Team Marty's
05/19/2015,Criterium,B Race,Mixed,,,1,249128,Dan,Whitehead,,Vertical Earth
05/19/2015,Criterium,B Race,Mixed,,,2,468888,peter,fowler,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,3,376409,Stephen,Charron,,Liberty Cycle Inc.
05/19/2015,Criterium,B Race,Mixed,,,DNP,396076,mike,watch,,Team Bicycle Doctor
05/19/2015,Criterium,B Race,Mixed,,,DNP,396025,PJ,Bottoms,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,DNP,466136,Miles,Whitford,,Team Montclair Bikery
05/19/2015,Criterium,B Race,Mixed,,,DNP,45784,Robert,Perlee,,Jaeger Wheelmen
05/19/2015,Criterium,B Race,Mixed,,,DNP,257858,Jon,Boub,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,DNP,405367,Benjamin,Jogodnik,,
05/19/2015,Criterium,B Race,Mixed,,,DNP,428954,Sebastian,Rodriguez,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,DNP,401548,George,Uhlir,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,DNP,318156,James,Yoo,,Century Road Club Assoc
05/19/2015,Criterium,B Race,Mixed,,,DNP,469082,Frank,Cunha,,Skylands Cycling
05/19/2015,Criterium,B Race,Mixed,,,DNP,207652,Steven,Hendricks,,Virginia Beach Wheelmen
05/19/2015,Criterium,B Race,Mixed,,,DNP,417128,Anthony,Marsilio,,Team Montclair Bikery
05/19/2015,Criterium,B Race,Mixed,,,DNP,91846,Jeffrey,Baringer,,Team Bicycle Doctor
05/19/2015,Criterium,B Race,Mixed,,,DNP,420216,Elliot,Olsen,,
05/19/2015,Criterium,B Race,Mixed,,,DNP,476760,Ben,Douglas,,
05/19/2015,Criterium,B Race,Mixed,,,DNP,366711,Brandon,Reish,,
05/19/2015,Criterium,A Race,Mixed,,,1,377303,Chris,Strumolo,,Century Road Club Assoc
05/19/2015,Criterium,A Race,Mixed,,,2,53502,John,Durso,,Watchung Wheelmen
05/19/2015,Criterium,A Race,Mixed,,,3,304788,Javier,Mereles,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,4,349856,Cody,LaCosta,,Watchung Wheelmen
05/19/2015,Criterium,A Race,Mixed,,,5,301653,Michael,Zak,,Century Road Club Assoc
05/19/2015,Criterium,A Race,Mixed,,,DNP,114621,William,Brunner,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,DNP,276879,Alex,Abarbanel-Grossman,,Watchung Wheelmen
05/19/2015,Criterium,A Race,Mixed,,,DNP,192551,David,Adornato,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,DNP,242851,Glenn,Babikian,,Finkraft
05/19/2015,Criterium,A Race,Mixed,,,DNP,246574,Chris,Mooney,,Liberty Cycle Inc.
05/19/2015,Criterium,A Race,Mixed,,,DNP,242817,Raul,Galliano,,Century Road Club Assoc
05/19/2015,Criterium,A Race,Mixed,,,DNP,112548,Mark,Light,,Team Cycle Solutions
05/19/2015,Criterium,A Race,Mixed,,,DNP,248803,Andrew,Buchanan,,Team Cycle Solutions
05/19/2015,Criterium,A Race,Mixed,,,DNP,191647,Brian,Gristick,,Team Cycle Solutions
05/19/2015,Criterium,A Race,Mixed,,,DNP,427533,Gavin,Oag,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,DNP,357818,Evan,Fineman,,Century Road Club Assoc
05/19/2015,Criterium,A Race,Mixed,,,DNP,273826,Nick,Iacovelli,,Watchung Wheelmen
05/19/2015,Criterium,A Race,Mixed,,,DNP,7166,Thomas,Clisby,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,DNP,301534,Michael,Malavarca,,Team ProPower Coaching
05/19/2015,Criterium,A Race,Mixed,,,DNP,237044,Dan,Antonelli,,Liberty Cycle Inc.
05/19/2015,Criterium,A Race,Mixed,,,DNP,318570,Eric,Noonan,,Team Marty's
05/19/2015,Criterium,A Race,Mixed,,,DNP,228586,Andrew,LoGiudice,,Skylands Cycling
05/19/2015,Criterium,A Race,Mixed,,,DNP,72967,Patrick,Kennedy,,Team ProPower Coaching
05/19/2015,Criterium,A Race,Mixed,,,DNP,341846,James,Kennedy,,Team ProPower Coaching
05/19/2015,Criterium,A Race,Mixed,,,DNP,296438,Brendan,Pearce,,Century Road Club Assoc
05/19/2015,Criterium,A Race,Mixed,,,DNP,34116,Scott,Steward,,Team Cycle Solutions
05/19/2015,Criterium,A Race,Mixed,,,DNP,311002,Matthew,Jogodnik,,Team Montclair Bikery
05/19/2015,Criterium,A Race,Mixed,,,DNP,200492,Luis,Perez,,
05/12/2015,Criterium,B Race,Mixed,,,1,250649,Eric,Mikos,,BiciSport Cycling Club
05/12/2015,Criterium,B Race,Mixed,,,2,396076,mike,watch,,Team Bicycle Doctor
05/12/2015,Criterium,B Race,Mixed,,,3,369746,Nick,Lando,,Team Town Cycle
05/12/2015,Criterium,B Race,Mixed,,,4,382631,Kevin,Kennedy,,Century Road Club Assoc
05/12/2015,Criterium,B Race,Mixed,,,5,376409,Stephen,Charron,,Liberty Cycle Inc.
05/12/2015,Criterium,B Race,Mixed,,,DNP,253208,robert,szymczak,,Century Road Club Of America
05/12/2015,Criterium,B Race,Mixed,,,DNP,344988,Peter,Guarino,,Team Bicycle Doctor
05/12/2015,Criterium,B Race,Mixed,,,DNP,417128,Anthony,Marsilio,,Team Montclair Bikery
05/12/2015,Criterium,B Race,Mixed,,,DNP,440099,Theodore,Hobbie,,Colavita Racing Inc.
05/12/2015,Criterium,B Race,Mixed,,,DNP,466442,andres,Ramirez,,
05/12/2015,Criterium,B Race,Mixed,,,DNP,396025,PJ,Bottoms,,Skylands Cycling
05/12/2015,Criterium,B Race,Mixed,,,DNP,466136,Miles,Whitford,,Team Montclair Bikery
05/12/2015,Criterium,B Race,Mixed,,,DNP,45784,Robert,Perlee,,Jaeger Wheelmen
05/12/2015,Criterium,B Race,Mixed,,,DNP,470925,William,Hobbie,,Colavita Racing Inc.
05/12/2015,Criterium,B Race,Mixed,,,DNP,459990,James,Predmore,,
05/12/2015,Criterium,B Race,Mixed,,,DNP,458173,Tristan,Morel LHorset,,Team Montclair Bikery
05/12/2015,Criterium,B Race,Mixed,,,DNP,257858,Jon,Boub,,Skylands Cycling
05/12/2015,Criterium,B Race,Mixed,,,DNP,405367,Benjamin,Jogodnik,,
05/12/2015,Criterium,B Race,Mixed,,,DNP,428954,Sebastian,Rodriguez,,Skylands Cycling
05/12/2015,Criterium,B Race,Mixed,,,DNP,401548,George,Uhlir,,Skylands Cycling
05/12/2015,Criterium,B Race,Mixed,,,DNP,27456,Jacqueline,Paull,,Team ProPower Coaching
05/12/2015,Criterium,B Race,Mixed,,,DNP,0,Kendall,Mills,,
